Key,Source,de-de,en-us,es-es,fr-fr,it-it,ja-jp,ko-kr,pt-br,ru-ru,zh-cjv,zh-cn,zh-tw
Categoría,Catégorie,Categorie,カテゴリ,카테고리,Categoria,Категория,类别,类别,類別,Studio.Toolbox.Audio.SoundEffect.Category.artillery,Artillery, ,Artillery
Artillería,Artillerie,Artiglieria,大砲,대포,Artilharia, ,大炮,大炮,大砲,Studio.Toolbox.Audio.SoundEffect.Category.hum,Hum, ,Hum
Zumbido,Hum,Ronzio,鼻歌,웅웅거림,Zumbido, ,哼鸣,哼鸣,輕哼,Studio.Toolbox.Subcategory.ModelStructureOffice,Office, ,Office
Oficina,Bureau,Ufficio,オフィス,사무실,Escritório,Офис,办公室,办公室,辦公室,Studio.Toolbox.Subcategory.ModelStructureMilitaryBase,Military Base, ,Military Base
Base militar,Base militaire,Base militare,軍事基地,군사 기지,Base militar,Военная база,军事基地,军事基地,軍事基地,Studio.Toolbox.Subcategory.ModelStructureLab,Lab, ,Lab
Laboratorio,Laboratoire,Laboratorio,研究所,실험실,Laboratório,Лаборатория,实验室,实验室,實驗室,Studio.Toolbox.Subcategory.ModelStructureRoads,Roads, ,Roads
Calles,Routes,Strade,道路,도로,Estradas,Дороги,道路,道路,道路,Studio.Toolbox.HomeView.trending,Trending, ,Trending
Tendencia,Tendance,Di tendenza,トレンド,트렌드,Populares, ,热门,热门,熱門,Studio.Toolbox.HomeView.Castle,Castle, ,Castle
Castillo,Château,Castello,お城,성,Castelo, ,城堡,城堡,城堡,Studio.Toolbox.Audio.SoundEffect.Category.ghosts,Ghosts, ,Ghosts
Fantasmas,Fantômes,Fantasmi,おばけ,귀신,Fantasmas, ,鬼魂,鬼魂,鬼,Studio.Toolbox.Audio.SoundEffect.Category.surf,Surf, ,Surf
Surfear,Surf,Surf,波,서핑,Surf, ,冲浪,冲浪,衝浪,Studio.Toolbox.Subcategory.ModelStructureRoadSigns,Road Signs, ,Road Signs
Señales de tráfico,Panneaux routiers,Cartelli stradali,道路標識,도로 표지판,Sinais de trânsito,Дорожные знаки,路标,路标,路標,Studio.Toolbox.Subcategory.ModelStructureRailroad,Railroad, ,Railroad
Ferrocarril,Chemin de fer,Ferrovia,鉄道,철도,Ferrovia,Железная дорога,铁路,铁路,鐵路,Studio.Toolbox.Subcategory.ModelStructureStore,Store, ,Store
Tienda,Boutique,Negozio,ストア,상점,Loja,Магазин,商店,商店,商店,Studio.Toolbox.GrantAssetPermission.GrantButton,Grant, ,Grant
Otorgar,Accorder,Concedi,許可する,권한 부여,Conceder, ,授权,授权,授予,Studio.Toolbox.Subcategory.ModelStructureClub,Club, ,Club
Club,Club,Discoteca,クラブ,클럽,Clube,Клуб,俱乐部,俱乐部,俱樂部,Studio.Toolbox.General.TermsOfUse,Terms of use, ,Terms of use
Términos de uso,Conditions d'utilisation,Termini di servizio,利用規約,이용 약관,Termos de Uso, ,使用条款,使用条款,使用條款,Studio.Toolbox.Subcategory.ModelStructure,Structure, ,Structure
Estructura,Structure,Struttura,構造,건축물,Estrutura, ,建造,建造,建築,Studio.Toolbox.Subcategory.ModelVehicleSpaceship,Spaceship, ,Spaceship
Nave espacial,Vaisseau spatial,Astronave,宇宙船,우주선,Nave espacial, ,宇宙飞船,宇宙飞船,太空梭,Studio.Toolbox.Subcategory.ModelVehicleTank,Tank, ,Tank
Tanque,Tank,Carro armato,タンカー,탱크,Tanque, ,坦克,坦克,坦克車,Studio.Toolbox.Subcategory.ModelVehicleSubmarine,Submarine, ,Submarine
Submarino,Sous-marin,Sottomarino,潜水艦,잠수함,Submarino, ,潜水艇,潜水艇,潛水艇,Studio.Toolbox.Audio.SoundEffect.Category.bullet-whiz,Bullet Whiz, ,Bullet Whiz
Zumbido de bala,Bullet Whiz,Ronzio di proiettili,銃声,총알 소리,Zumbido de bala, ,子弹咻声,子弹咻声,子彈咻聲,Studio.Toolbox.Subcategory.ModelVehicleTrain,Train, ,Train
Tren,Train,Treno,電車,기차,Trem, ,火车,火车,火車,Studio.Toolbox.Subcategory.ModelFurnitureComputer,Computer, ,Computer
Computadora,Ordinateur,Computer,パソコン,컴퓨터,Computador,Компьютер,电脑,电脑,電腦,Studio.Toolbox.Subcategory.ModelTechComputer,Computer, ,Computer
Computadora,Ordinateur,Computer,パソコン,컴퓨터,Computador, ,电脑,电脑,電腦,Studio.Toolbox.Audio.SoundEffect.Category.pouring,Pouring, ,Pouring
Verter,Versement,Versamento,注ぐ音,쏟아짐,Derramando, ,倾倒,倾倒,倒出,Studio.Toolbox.Subcategory.ModelFurnitureTelevision,Television, ,Television
Televisión,Téléviseur,Televisore,テレビ,텔레비전,Televisão,Телевидение,电视,电视,電視,Studio.Toolbox.Subcategory.ModelTechTelevision,Television, ,Television
Televisión,Télévision,Televisore,テレビ,텔레비전,Televisão, ,电视,电视,電視,Studio.Toolbox.Subcategory.ModelTech,Tech, ,Tech
Tecnología,Tech,Tecnologia,テクノロジー,기술,Tecnologia,Техника,科技,科技,科技,Studio.Toolbox.Subcategory.ModelFurniturePhone,Phone, ,Phone
Teléfono,Téléphone,Telefono,電話,전화기,Telefone,Телефон,电话,电话,電話,Studio.Toolbox.Subcategory.ModelTechPhone,Phone, ,Phone
Teléfono,Téléphone,Telefono,電話,전화기,Telefone,Телефон,电话,电话,電話,Studio.Toolbox.Subcategory.ModelTechBag,Bag, ,Bag
Bolsa,Sac,Borsa,バッグ,가방,Bolsa,Сумка,背包,背包,背包,Studio.Toolbox.Audio.SoundEffect.Category.tones,Tones, ,Tones
Tonos,Tons,Toni,トーン,톤,Tons, ,音调,音调,音調,Studio.Toolbox.Audio.SoundEffect.Category.sword,Sword, ,Sword
Espada,Épée,Spada,剣,검,Espada, ,剑,剑,劍,Studio.Toolbox.Subcategory.ModelWeaponsSword,Sword, ,Sword
Espada,Épée,Spada,剣,검,Espada,Меч,剑,剑,劍,Studio.Toolbox.General.CreatorDashboardLinkMessage,You can place this item on sale and configure it on your {creatorDashboardLink}., ,You can place this item on sale and configure it on your {creatorDashboardLink}.
Puedes poner este objeto en venta y configurarlo en tu {creatorDashboardLink}.,Tu peux placer cet item en vente et le configurer sur ton {creatorDashboardLink}.,Puoi piazzare questo oggetto in vendita e configurarlo sul tuo {creatorDashboardLink}.,このアイテムを販売して、 {creatorDashboardLink} で環境設定できます。,이 아이템을 판매하도록 설정하고 {creatorDashboardLink}에서 구성할 수 있습니다.,Você pode colocar este item à venda e configurá-lo em seu {creatorDashboardLink}., ,你可以将其设为在售状态，前往 {creatorDashboardLink} 进行相关配置。,你可以将其设为在售状态，前往 {creatorDashboardLink} 进行相关配置。, ,Studio.Toolbox.Subcategory.ModelWeaponsKnife,Knife, ,Knife
Cuchillo,Couteau,Coltello,ナイフ,칼,Faca,Нож,刀,刀,刀,Studio.Toolbox.Audio.SoundEffect.Category.debris,Debris, ,Debris
Escombros,Débris,Debris,デブリ,파편,Escombros, ,碎片,碎片,碎片,Studio.Toolbox.Subcategory.ModelWeaponsShield,Shield, ,Shield
Escudo,Bouclier,Scudo,盾,방패,Escudo,Щит,盾,盾,盾,Studio.Toolbox.Audio.Music.Genre.jazz,Jazz, ,Jazz
Jazz,Jazz,Jazz,ジャズ,재즈,Jazz,Джаз,爵士,爵士,爵士,Studio.Toolbox.Subcategory.AudioMusicJazz,Jazz, ,Jazz
Jazz,Jazz,Jazz,ジャズ,재즈,Jazz,Джаз,爵士,爵士,爵士,Studio.Toolbox.Audio.SoundEffect.Category.burning,Burning, ,Burning
Quemar,En feu,Bruciamento,燃える音,불타는 소리,Queimando, ,燃烧,燃烧,燃燒,Studio.Toolbox.Audio.SoundEffect.Category.water,Water, ,Water
Agua,Eau,Acqua,水,물,Água, ,水,水,水,Studio.Toolbox.Subcategory.ModelLandscapeWater,Water, ,Water
Agua,Eau,Acqua,水,물,Água,Вода,水域,水域,水域,Studio.Toolbox.AssetConfigDescription.AddRobloxLinks,Add any https://www.roblox.com links, ,Add any https://www.roblox.com links
Añadir cualquier enlace https://www.roblox.com,Ajouter des liens https://www.roblox.com,Aggiungi qualsiasi link https://www.roblox.com,任意の https://www.roblox.com リンクを追加,https://www.roblox.com 링크 추가,Adicione quaisquer links https://www.roblox.com, ,添加 https://www.roblox.com 链接,添加 https://www.roblox.com 链接,新增 https://www.roblox.com 連結,Studio.Toolbox.Audio.SoundEffect.Category.weapons,Weapons, ,Weapons
Armas,Armes,Armi,武器,무기,Armas, ,武器,武器,武器,Studio.Toolbox.Subcategory.ModelWeapons,Weapons, ,Weapons
Armas,Armes,Armi,武器,무기,Armas,Оружие,武器,武器,武器,Studio.Toolbox.Subcategory.ModelLandscapeTree,Tree, ,Tree
Árbol,Arbre,Albero,木,나무,Árvore,Дерево,树木,树木,樹,Studio.Toolbox.Audio.SoundEffect.Category.snow,Snow, ,Snow
Nieve,Neige,Neve,雪,눈,Neve, ,雪,雪,雪,Studio.Toolbox.Subcategory.ModelLandscapeSnow,Snow, ,Snow
Nieve,Neige,Neve,雪,눈,Neve,Снег,雪,雪,雪,Studio.Toolbox.Audio.SoundEffect.Category.sand,Sand, ,Sand
Arena,Sable,Sabbia,砂,모래,Areia, ,沙,沙,沙,Studio.Toolbox.Subcategory.ModelLandscapeSand,Sand, ,Sand
Arena,Sable,Sabbia,砂,모래,Areia,Песок,沙,沙,沙,Studio.Toolbox.Subcategory.ModelLandscapeSkybox,Skybox, ,Skybox
Skybox,Boîte du ciel,Skybox,スカイボックス,스카이박스,Skybox,VIP-ложа,天空盒,天空盒,天空盒,Studio.Toolbox.Audio.Music.Genre.electronica,Electronica, ,Electronica
Electrónica,Electronica,Elettronica,エレクトロニカ,일렉트로니카,Eletrônica,Электроника,电子,电子,Electronica,Studio.Toolbox.Subcategory.ModelLandscapeMountain,Mountain, ,Mountain
Montaña,Montagne,Montagna,山,산,Montanha,Гора,山脉,山脉,山脈,Studio.Toolbox.Subcategory.ModelLandscape,Landscape, ,Landscape
Paisaje,Paysage,Panorama,景観,조경,Paisagem,Ландшафт,景观,景观,地域,Studio.Toolbox.Audio.SoundEffect.Category.buses,Buses, ,Buses
Autobuses,Autobus,Autobus,バス,버스,Ônibus, ,公车,公车,公車,Studio.Toolbox.Subcategory.ModelFurnitureCouch,Couch, ,Couch
Sofá,Canapé,Divano,ソファ,소파,Sofá,Диван,沙发,沙发,沙發,Studio.Toolbox.Audio.SoundEffect.Category.babies,Babies, ,Babies
Bebés,Bébés,Neonati,赤ちゃん,아기,Bebês, ,婴儿,婴儿,嬰兒,Studio.Toolbox.HomeView.TopSearches,Top Searches, ,Top Searches
Búsquedas más frecuentes,Recherches populaires,Ricerche più frequenti,サーチ上位,상위 검색,Principais buscas, ,热门搜索,热门搜索,熱門搜尋,Studio.Toolbox.Subcategory.ModelFurnitureBed,Bed, ,Bed
Cama,Lit,Letto,ベッド,침대,Cama,Кровать,床,床,床,Studio.Toolbox.Audio.SoundEffect.Category.drips,Drips, ,Drips
Gotas,Gouttes,Goccioline,ポタポタ音,액체 방울,Gotas, ,滴答,滴答,滴答,Studio.Toolbox.Subcategory.ModelFurnitureBathtub,Bathtub, ,Bathtub
Bañera,Baignoire,Vasca da bagno,バスタブ,욕조,Banheira,Ванная,浴缸,浴缸,浴缸,Studio.Toolbox.General.SearchOptionsAllViews,All Views, ,All Views
Todas las vistas,Toutes les vues,Tutte le visualizzazioni,すべてのビュー,전체 보기,Todas as visualizações, ,所有视图,所有视图,所有檢視,Studio.Toolbox.Audio.SoundEffect.Category.scrapes,Scrapes, ,Scrapes
Raspados,Raclages,Raschiature,削る音,긁음,Raspagens, ,摩擦,摩擦,摩擦,Studio.Toolbox.Audio.SoundEffect.Category.rolling,Rolling, ,Rolling
Rodar,Rouleau,Rotolamento,とどろき,굴림,Rolando, ,滚动,滚动,滾動,Studio.Toolbox.Subcategory.ModelFurnitureSink,Sink, ,Sink
Lavabo,Évier,Lavandino,流し台,세면대,Pia,Раковина,水池,水池,臉盆,Studio.Toolbox.Audio.SoundEffect,Sound Effect, ,Sound Effect
Efecto de sonido,Effet sonore,Effetto Sonoro,効果音,음향 효과,Efeito sonoro,Звуковой эффект,音效,音效,音效,Studio.Toolbox.Subcategory.ModelFurniture,Furniture, ,Furniture
Muebles,Meuble,Mobili,家具,가구,Móveis,Мебель,家具,家具,家具,Studio.Toolbox.Audio.Music.Genre.scores-orchestral,Scores & Orchestral, ,Scores & Orchestral
Partituras y Orquesta,Partitions et orchestration,Colonne sonore e orchestra,管弦楽とオーケストラ,스코어 및 오케스트라,Partituras e Orquestrais,Партитура и оркестр,乐曲和管弦乐队,乐曲和管弦乐队,樂曲和管弦樂,Studio.Toolbox.Subcategory.AudioMusicScoresOrchestral,Scores & Orchestral, ,Scores & Orchestral
Partitura y Orquesta,Partitions et orchestration,Colonne sonore e orchestra,管弦楽とオーケストラ,악보 및 오케스트라,Pontuações e Orquestrais,Партитура и оркестр,乐曲和管弦乐队,乐曲和管弦乐队,樂曲和管弦樂,Studio.Toolbox.Audio.SoundEffect.Category.footsteps,Footsteps, ,Footsteps
Pasos,Bruits de pas,Impronte,足音,발소리,Passos, ,脚步,脚步,腳步,Studio.Toolbox.Audio.Music.Genre.pop,Pop, ,Pop
Pop,Pop,Pop,ポップス,팝,Pop,Поп,流行,流行,流行,Studio.Toolbox.Subcategory.AudioMusicPop,Pop, ,Pop
Pop,Pop,Pop,ポップス,팝,Pop,Поп,流行,流行,流行,Studio.Toolbox.Audio.Music.Genre.children,Children, ,Children
Infantil,Enfants,Figli,子供向け,어린이,Crianças,Детская,儿童,儿童,兒童,Studio.Toolbox.Subcategory.AudioMusicChildren,Children, ,Children
Infantil,Enfants,Per bambini,子供向け,어린이,Crianças,Дети,儿童,儿童,兒童,Studio.Toolbox.Audio.Music.Genre.folk-contemporary,Folk Contemporary, ,Folk Contemporary
Folk contemporáneo,Folk contemporain,Folk contemporaneo,コンテンポラリーフォーク,포크 컨템퍼러리,Folk contemporâneo,Современный фолк,流行民谣,流行民谣,流行民謠,Studio.Toolbox.Subcategory.AudioMusicFolkContemporary,Folk Contemporary, ,Folk Contemporary
Folk contemporáneo,Folk contemporain,Folk contemporaneo,コンテンポラリーフォーク,포크 컨템퍼러리,Folk contemporâneo,Современный фолк,流行民谣,流行民谣,流行民謠,Studio.Toolbox.Audio.SoundEffect.Category.rope,Rope, ,Rope
Cuerda,Corde,Fune,ロープ,밧줄,Corda, ,绳索,绳索,繩索,Studio.Toolbox.Audio.Music.Genre.kitsch-retro,Kitsch & Retro, ,Kitsch & Retro
Kitsch y Retro,Kitsch et rétro,Kitsch & Retro,キッチュ＆レトロ,키치 및 레트로,Kitsch & Retrô,Китч и ретро,通俗与复古,通俗与复古,媚俗和復古,Studio.Toolbox.Subcategory.AudioMusicKitschRetro,Kitsch & Retro, ,Kitsch & Retro
Kitsch y Retro,Kitsch et rétro,Kitsch e retrò,キッチュ＆レトロ,키치 및 레트로,Kitsch & Retro,Китч и ретро,通俗与复古,通俗与复古,媚俗和復古,Studio.Toolbox.Audio.Music.Genre.funk-soul-r-b,"Funk, Soul, R&B", ,"Funk, Soul, R&B"
"Funk, Soul y R&B","Funk, soul, R&B","Funk, Soul, R&B",ファンク、ソウル、R&B,"펑크, 소울, R&B","Funk, Soul, R&B","Фанк, соул и R&B",放克、灵魂和 R&B,放克、灵魂和 R&B,放克、靈魂、R&B,Studio.Toolbox.Subcategory.AudioMusicFunkSoulRB,"Funk, Soul, R&B", ,"Funk, Soul, R&B"
