Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.TerrainToolsV2.MaterialSettings.SourceMaterialTooltip,,,Alt + Click to pick source material,Alt + Click to pick source material,,"Alt + Klicken, um Quellmaterial auszuwählen",Alt + Clic para elegir el material fuente,Alt + Cliquez pour choisir le matériau source,Alt + Klik untuk memilih material sumber,Alt + Fare clic per scegliere il materiale sorgente,Altキー + クリックでソース素材を選択,Alt + 클릭으로 소스 재질 선택,,ALT + Clique para selecionar o material de origem,,Alt + คลิกเพื่อเลือกวัสดุต้นฉบับ,Kaynak malzeme seçmek için Alt tuşunu basılı tut ve tıkla,Alt + Nhấp chuột để chọn vật liệu nguồn,“Alt +点击”来选取来源材质,“Alt +点击”来选取来源材质,按住 Alt + 點選以選擇源材料
Studio.TerrainToolsV2.MaterialSettings.TargetMaterialTooltip,,,Alt + Shift + Click to pick target material,Alt + Shift + Click to pick target material,,"Alt + Umschalt + Klicken, um Zielmaterial auszuwählen",Alt + Shift + Clic para seleccionar el material meta,Alt + Maj + Clic pour choisir le matériau cible,Alt + Shift + Klik untuk memilih material target,Alt + Maiusc + Fare clic per scegliere il materiale di destinazione,Altキー + Shiftキー + クリックで対象素材を選択,Alt + Shift + 클릭으로 대상 재질 선택,,ALT + Shift + Clique para escolher o material alvo,,Alt + Shift + คลิกเพื่อเลือกวัสดุเป้าหมาย,Hedef malzeme seçmek için Alt ve Shift tuşlarını basılı tut ve tıkla,Alt + Shift + Nhấp chuột để chọn vật liệu đích,“Alt + Shift +点击”来选取目标材质,“Alt + Shift +点击”来选取目标材质,按住 Alt + Shift + 點選以選擇目標材質
Studio.TerrainToolsV2.RegionSettings.LiveEdit,,,Live Edit,Live Edit,,Live-Bearbeitung,Edición en vivo,Modifier en direct,Edit Live,Modifica in tempo reale,ライブ編集,라이브 편집,,Editar ao vivo,,การแก้ไขสด,Canlı Düzenleme,Chỉnh Sửa Trực Tiếp,实时编辑,实时编辑,即時編輯
Studio.TerrainToolsV2.RegionSettings.LiveEditTooltip,,,"When enabled, terrain updates live. For better performance, turn this off to see a rough preview which can be applied.","When enabled, terrain updates live. For better performance, turn this off to see a rough preview which can be applied.",,"Wenn diese Option aktiviert ist, wird das Gelände live aktualisiert. Für eine bessere Leistung kannst du diese Option deaktivieren, um eine grobe Vorschau zu sehen, die dann angewendet werden kann.","Cuando está activada la función, las actualizaciones de terreno están en vivo. Para un mejor rendimiento, desactívala para ver una vista previa aproximada que se puede aplicar.","Lorsque cette option est activée, le terrain est mis à jour en direct. Pour de meilleures performances, désactive cette option pour obtenir un aperçu approximatif qui peut être appliqué.","Saat aktif, medan di-update secara langsung. Untuk performa yang lebih baik, nonaktifkan fungsi ini untuk melihat preview kasar yang dapat diterapkan.","Quando la funzione è attivata, gli aggiornamenti del terreno sono in tempo reale. Per prestazioni ottimali, disattivalo per visualizzare un'anteprima approssimativa di ciò che può essere applicato.",有効にすると、地形がライブで更新されます。パフォーマンスを向上させるには、これをオフにして、大まかなプレビューが適用できるかチェックしてください。,"활성화하면 지형이 실시간으로 업데이트됩니다. 더 나은 성능을 위해, 이 기능을 끄고 적용 가능한 대략의 미리 보기를 확인하세요.",,"Quando habilitado, atualizações de terreno ocorrem ao vivo. Para melhor performance, desligue esta opção para ver uma pré-visualização básica que possa ser aplicada.",,เมื่อเปิดใช้งาน การอัปเดตภูมิประเทศจะแสดงผลทันที เพื่อประสิทธิภาพที่ดียิ่งขึ้น ปิดการดำเนินการนี้เพื่อดูตัวอย่างคร่าวๆ ที่สามารถนำมาปรับใช้ได้,Etkinleştirildiğinde arazi canlı olarak güncellenir. Uygulanabilecek kabataslak bir ön izleme görmek ve performansı artırmak için bunu kapat.,"Khi bật tính năng này, địa hình sẽ cập nhật trực tiếp. Để đạt hiệu quả tốt hơn, hãy tắt tính năng này để xem bản xem trước thô có thể được áp dụng.",启用时，地形会实时更新。您可以关闭此功能改为查看粗略的预览，以享受更好的性能表现。,启用时，地形会实时更新。您可以关闭此功能改为查看粗略的预览，以享受更好的性能表现。,啟用時，地形會即時更新。若要提高效能，請關閉此功能，您便只會看到可套用的粗略預覽。
Studio.TerrainToolsV2.Fill.Title,,,Fill,Fill,,Füllen,Llenar,Remplir,Isi,Riempi,埋める,채우기,,Preencher,,เติม,Doldurma,Lấp Đầy,填充,填充,填滿
Studio.TerrainToolsV2.Fill.Description,,,Filling with %s.,Filling with %s.,,Füllen mit %s.,Llenar con %s.,Remplir avec %s.,Mengisi dengan %s.,Riempimento con %s.,%s で埋めています,%s로 채우기,,Preenchimento com %s.,,การเติมด้วย %s,%s ile doldurma.,Lấp đầy với %s.,以 %s 填充。,以 %s 填充。,使用 %s 填滿。
Studio.TerrainToolsV2.RegionSettings.ForcePreviewMode,,,The volume of the terrain being processed is too large for live edit mode.,The volume of the terrain being processed is too large for live edit mode.,,Das Volumen des zu bearbeitenden Geländes ist zu groß für den Live-Bearbeitungsmodus.,El volumen del terreno que se está procesando es demasiado grande para el modo de Edición en vivo.,Le volume du terrain en cours de traitement est trop grand pour le mode d'édition en direct.,Volume medan yang diproses terlalu besar untuk mode edit live.,Il volume del terreno da elaborare è troppo grande per la modalità di modifica dal vivo.,処理されている地形の規模がライブ編集モードには大きすぎます。,처리 중인 지형이 라이브 편집 모드에서 적용하기에 너무 큽니다.,,O volume do terreno sendo processado é grande demais para o modo de edição ao vivo.,,ปริมาณของภูมิประเทศที่กำลังได้รับการประมวลผลมีขนาดใหญ่เกินไปสำหรับโหมดการแก้ไขสด,"İşlenmekte olan arazinin hacmi, canlı düzenleme modu için çok büyük.",Khối lượng của địa hình đang được xử lý quá lớn cho chế độ chỉnh sửa trực tiếp.,正在处理的地形体积对于实时编辑模式而言过大。,正在处理的地形体积对于实时编辑模式而言过大。,處理的地形對於即時編輯模式而言體積過大。
Studio.TerrainToolsV2.Replace.Title,,,Replace,Replace,,Ersetzen,Reemplazar,Remplacer,Ganti,Sostituisci,置き換え,바꾸기,,Substituir,,แทนที่,Değiştirme,Thay Thế,替换,替换,取代
Studio.TerrainToolsV2.Replace.Description,,,Replacing %s with %s.,Replacing %s with %s.,,%s werden mit %s ersetzt.,Reemplazando %s por %s.,Remplacement de %s par %s.,Mengganti %s dengan %s.,Sostituzione di %s con %s.,%s を %s に置き換え中,%s(을)를 %s(으)로 바꿉니다.,,Substituindo %s por %s.,,แทนที่%sด้วย%s,%s ile %s değişikliği.,Thay thế %s bằng %s.,正在将 %s 替换为 %s。,正在将 %s 替换为 %s。,將 %s 取代為 %s。
Studio.TerrainToolsV2.TransformAction.Title,,,Transform,Transform,,Transformieren,Transformar,Transformer,Transformasi,Trasforma,変換,변환,,Transformar,,แปรสภาพ,Dönüştürme,Biến Đổi,转变,转变,轉換
Studio.TerrainToolsV2.TransformAction.Description,,,Transforming voxels to target region.,Transforming voxels to target region.,,Voxel werden in Zielregion transformiert.,Transformando los vóxeles en la región meta.,Transformation des voxels vers la région cible.,Mentransformasi voksel ke wilayah target.,Trasformazione di voxel nella regione di destinazione.,ターゲット領域でボクセルを変換しています。,복셀을 대상 영역으로 변환합니다.,,Transformação de voxels em região alvo.,,การแปรสภาพว็อกเซลเป็นภูมิภาคเป้าหมาย,Voksellerin hedef bölgeye dönüştürülmesi.,Biến đổi voxel thành khu vực mục tiêu.,将体素转变至目标区域。,将体素转变至目标区域。,將體素轉換至目標區域。
Studio.TerrainToolsV2.FillCallout.Title,,,Fill Tool,Fill Tool,,Füll-Tools,Herramienta de relleno,Remplir outil,Alat Isi,Strumento Riempimento,塗りつぶしツール,채우기 도구,,Ferramenta de preenchimento,,เครื่องมือการเติม,Doldurma Aracı,Công Cụ Lấp Đầy,填充工具,填充工具,填滿工具
Studio.TerrainToolsV2.FillCallout.Description,,,"The sea level and replace region tools have moved here. Perform sea level operations by replacing air with water, or water with air.","The sea level and replace region tools have moved here. Perform sea level operations by replacing air with water, or water with air.",,"Die Tools ""Meeresspiegel"" und ""Region ersetzen"" sind hierher umgezogen. Führe Vorgänge auf dem Meeresspiegel durch, indem du Luft durch Wasser oder Wasser durch Luft ersetzt.",El nivel del mar y las herramientas de reemplazo de la región se trasladaron aquí. Realiza operaciones a nivel del mar reemplazando el aire por agua o el agua por aire.,"Les outils de niveau de la mer et de remplacement de région ont été déplacés ici. Effectue des opérations sur le niveau de la mer en remplaçant l'air par de l'eau, ou l'eau par de l'air.","Alat permukaan laut dan ganti wilayah telah dipindah ke sini. Lakukan operasi permukaan laut dengan mengganti udara dengan air, atau air dengan udara.","Il livello del mare e sostituire gli strumenti della regione si sono spostati qui. Esegui operazioni sul livello del mare sostituendo l'aria con l'acqua, o l'acqua con l'aria.",海面と地域の置き換えツールはここに移動しました。 空気を水に置き換えるか、水を空気に置き換えて海面の操作を実行します。,해수면 및 영역 교체 도구가 여기로 이동했습니다. 공기를 물로 교체하거나 물을 공기로 교체해 해수면 작업을 수행하세요.,,"As ferramentas Nível do mar e Substituir região mudaram-se para cá. Faça operações ao nível do mar substituindo o ar pela água, ou a água pelo ar.",,ระดับน้ำทะเลและเครื่องมือแทนที่ภูมิภาคได้ย้ายมาที่นี่แล้ว ดำเนินการในส่วนของระดับน้ำทะเลโดยการแทนที่อากาศด้วยน้ำ หรือแทนที่น้ำด้วยอากาศ,Deniz seviyesi ve bölge değiştirme araçları buraya taşındı. Suyu havayla veya havayı suyla değiştirerek deniz seviyesi işlemleri yap.,"Công cụ xử lý mực nước biển và thay thế khu vực đã chuyển tới đây. Bạn có thể thay thế không khí bằng nước, hoặc ngược lại, để thay đổi mực nước biển.",海平面和替换区域工具已经移到此处。通过用空气替换水或用水替换空气来执行海平面操作。,海平面和替换区域工具已经移到此处。通过用空气替换水或用水替换空气来执行海平面操作。,海平面與取代區域工具已移至此處。您可藉由將空氣取代為水或將水取代為空氣，執行海平面的操作。
Studio.TerrainToolsV2.LiveEditCallout.Title,,,Live Edit,Live Edit,,Live-Bearbeitung,Edición en vivo,Modifier en direct,Edit Live,Modifica Live,ライブ編集,라이브 편집,,Editar ao vivo,,การแก้ไขสด,Canlı Düzenleme,Chỉnh Sửa Trực Tiếp,实时编辑,实时编辑,即時編輯
Studio.TerrainToolsV2.LiveEditCallout.Description,,,Live Edit is disabled automatically if the volume you're working with is too large. You can still choose whether you prefer it be turned on or off.,Live Edit is disabled automatically if the volume you're working with is too large. You can still choose whether you prefer it be turned on or off.,,"Die Live-Bearbeitung wird automatisch deaktiviert, wenn das Volumen, mit dem du arbeitest, zu groß ist. Du kannst trotzdem wählen, ob du sie aktivieren oder deaktivieren möchtest.",La Edición en vivo se desactiva automáticamente si el volumen con el que estás trabajando es demasiado grande. Todavía puedes elegir si prefieres que se active o desactive.,L'édition en direct est désactivée automatiquement si le volume avec lequel tu travailles est trop important. Tu peux toujours choisir si tu préfères l'activer ou non.,Edit Live dinonaktifkan secara otomatis jika volume yang kamu kerjakan terlalu besar. Kamu masih bisa memilih untuk mengaktifkan atau menonaktifkannya.,Modifica Live è disabilitata automaticamente se il volume con cui stai lavorando è troppo grande. Puoi comunque scegliere se preferisci che sia accesa o spenta.,作業量が大きすぎると、ライブ編集は自動的に無効になります。それでも、オンまたはオフにするかを選択できます。,작업의 규모가 너무 크면 라이브 편집이 자동으로 비활성화됩니다. 켜기나 끄기 여부는 여전히 선택할 수 있습니다.,,A edição ao vivo é desativada automaticamente se o volume com o qual você está trabalhando for muito grande. Você ainda pode escolher se prefere que seja ligado ou desligado.,,การแก้ไขสดจะปิดใช้งานโดยอัตโนมัติหากปริมาณที่คุณกำลังดำเนินการมีขนาดใหญ่เกินไป คุณยังคงสามารถเลือกได้ว่าจะเปิดหรือปิด,Üzerinde çalıştığın hacim çok büyükse Canlı Düzenleme otomatik olarak devre dışı bırakılır. Yine de açık mı kapalı mı olmasını tercih ettiğini seçebilirsin.,Tính năng Chỉnh Sửa Trực Tiếp sẽ tự động tắt nếu khối lượng bạn đang xử lý quá lớn. Bạn vẫn có thể chọn bật hoặc tắt tính năng này.,如果处理的体积太大，将自动禁用实时编辑。你仍然可以选择是打开还是关闭它。,如果处理的体积太大，将自动禁用实时编辑。你仍然可以选择是打开还是关闭它。,當您執行的體積過大時，會自動停用即時編輯。您仍可選擇開啟或關閉它。
